Date,Crypto_Return_Today
2016-01-09,-0.0038627297676058353
2016-01-10,-0.006324805766411556
2016-01-11,0.008569992332131373
2016-01-12,-0.01684232416803285
2016-01-13,-0.004008011246288551
2016-01-14,-0.0014242729268470666
2016-01-15,-0.1448971980436816
2016-01-16,0.040060510011920486
2016-01-17,-0.01999901299898794
2016-01-18,0.009692697346757763
2016-01-19,-0.009965303413026632
2016-01-20,0.11686268696027713
2016-01-21,-0.049502842442495476
2016-01-22,-0.04899181516596585
2016-01-23,0.006935605361034617
2016-01-24,0.021444938055790952
2016-01-25,-0.0192144281640973
2016-01-26,0.009378746706684194
2016-01-27,0.039745926723370587
2016-01-28,-0.05387218200008603
2016-01-29,-0.00864675081303704
2016-01-30,-0.01204413125918721
2016-01-31,-0.014561762176367742
2016-02-01,0.0012388664484950895
2016-02-02,-0.003939093918301443
2016-02-03,-0.012670723720251038
2016-02-04,0.03384085993572776
2016-02-05,-0.010810214197824327
2016-02-06,-0.016313474904622354
2016-02-07,-0.00763135878052015
2016-02-08,-0.009665270098999692
2016-02-09,0.0017765927832565412
2016-02-10,0.002027716981036662
2016-02-11,-0.011804087116897944
2016-02-12,0.006328069727017572
2016-02-13,0.0037036946519854734
2016-02-14,0.01977309153838526
2016-02-15,-0.015443332741769598
2016-02-16,0.002102499776307302
2016-02-17,0.004242218652243657
2016-02-18,0.0019179537221668535
2016-02-19,-0.002352106111511365
2016-02-20,0.05647562805132427
2016-02-21,0.0012420476400995292
2016-02-22,0.005096735481328441
2016-02-23,-0.026688645283420433
2016-02-24,-0.008379912546519621
2016-02-25,-0.006099306548124605
2016-02-26,0.013940145965313887
2016-02-27,-0.004656734390756221
2016-02-28,0.008080518488825683
2016-02-29,0.0014258086335036928
2016-03-01,-0.004470052638347492
2016-03-02,-0.020396681425347257
2016-03-03,-0.012025981806149215
2016-03-04,-0.0216907212590679
2016-03-05,-0.01848630270362518
2016-03-06,0.009405743037352591
2016-03-07,0.014217317921786328
2016-03-08,-0.005268462760488951
2016-03-09,0.008973468970454927
2016-03-10,0.0029365757723835884
2016-03-11,0.029496904927548508
2016-03-12,-0.03022092573364947
2016-03-13,0.00545115482345718
2016-03-14,-0.0016846407930992
2016-03-15,0.0007535232110371119
2016-03-16,0.0006891851928403462
2016-03-17,-0.0011995945828106556
2016-03-18,-0.04241509009150706
2016-03-19,0.002353157678091395
2016-03-20,0.00752145581384782
2016-03-21,-0.001336180367781614
2016-03-22,0.010779026709289326
2016-03-23,0.002766871203803089
2016-03-24,-0.006281571947724714
2016-03-25,0.00038098765027729474
2016-03-26,0.000882603858117297
2016-03-27,0.021967326015213024
2016-03-28,-0.011832099626088869
2016-03-29,-0.010921644582476546
2016-03-30,-0.0022463520665175524
2016-03-31,0.009746236974492936
2016-04-01,-0.0017885534071865115
2016-04-02,0.00498158820854968
2016-04-03,0.00037706221187458293
2016-04-04,-0.0032893707861074845
2016-04-05,0.0017267645538142963
2016-04-06,-0.0007951373414195223
2016-04-07,-0.003595607675950241
2016-04-08,-0.00669747470991156
2016-04-09,-0.002428455759672809
2016-04-10,0.0015909979965783162
2016-04-11,0.00442716700817005
2016-04-12,0.005288222260610015
2016-04-13,-0.0074102942096560724
2016-04-14,-0.0018904090028787537
2016-04-15,0.010923063211548529
2016-04-16,-0.0018402160832593905
2016-04-17,-0.006815747054889741
2016-04-18,-0.006146978641645451
2016-04-19,0.011101966784393492
2016-04-20,-0.0040699516741029024
2016-04-21,0.01975821619640351
2016-04-22,-0.008256852239282334
2016-04-23,0.004114049501362507
2016-04-24,0.08186346872957133
2016-04-25,0.0508167464465686
2016-04-26,0.06383951123224242
2016-04-27,-0.04003907256683317
2016-04-28,-0.02357111418695299
2016-04-29,0.005661620592968368
2016-04-30,-0.04114729705400851
2016-05-01,0.012957365029306004
2016-05-02,-0.007687104456414246
2016-05-03,0.015842934808945632
2016-05-04,0.0013220168123087117
2016-05-05,-0.007500393717140339
2016-05-06,0.02811980073861743
2016-05-07,0.034463847059491265
2016-05-08,0.00043938136586649837
2016-05-09,0.029724238903117133
2016-05-10,-0.06065498297475374
2016-05-11,0.016083277940963033
2016-05-12,-0.006342617073512751
2016-05-13,0.01809854494903486
2016-05-14,0.020874083499844612
2016-05-15,0.012140437015439695
2016-05-16,-0.014015783706967943
2016-05-17,-0.005136054094301952
2016-05-18,0.005867494366230849
2016-05-19,-0.0431546405400983
2016-05-20,0.014555289279499698
2016-05-21,0.018109698647934682
2016-05-22,-0.006819466242542803
2016-05-23,0.011471235794449933
2016-05-24,-0.003150868022479683
2016-05-25,0.02372409633533848
2016-05-26,0.00915636914663582
2016-05-27,0.0959697741748014
2016-05-28,0.041199338131428016
2016-05-29,-0.01701626176850174
2016-05-30,0.008218437704395058
2016-05-31,-0.007969634462707926
2016-06-01,0.018671556575997887
2016-06-02,-0.006258076442393389
2016-06-03,0.029518161302032702
2016-06-04,-0.011405090779070651
2016-06-05,0.003013133417262855
2016-06-06,0.029612493489311068
2016-06-07,-0.037851040004381366
2016-06-08,-0.005486030165935549
2016-06-09,-0.017899366552774035
2016-06-10,0.018349200699354175
2016-06-11,0.026605389517090097
2016-06-12,0.05121458534973433
2016-06-13,-0.023229515994403205
2016-06-14,-0.019252307137755283
2016-06-15,0.003188372170863111
2016-06-16,0.07475462071336375
2016-06-17,-0.01405354612411298
2016-06-18,-0.007889765035085951
2016-06-19,0.005990626307959569
2016-06-20,-0.060578599046143274
2016-06-21,-0.08956679969735015
2016-06-22,-0.21061852320639476
2016-06-23,-0.017411458286711496
2016-06-24,0.10519433186942821
2016-06-25,-0.00976306380822554
2016-06-26,-0.04057156896299941
2016-06-27,0.016722234441872444
2016-06-28,-0.00900429867655179
2016-06-29,-0.009753090804345749
2016-06-30,0.028081047932378544
2016-07-01,0.014789373864600662
2016-07-02,0.0704307486106755
2016-07-03,-0.09152219008230186
2016-07-04,0.06080673833222786
2016-07-05,-0.023421479077231747
2016-07-06,0.0008419282896031938
2016-07-07,-0.08943237907753472
2016-07-08,0.025012145684535747
2016-07-09,-0.017694692066190856
2016-07-10,-0.005288639331134229
2016-07-11,-0.00871007154972615
2016-07-12,0.014818103402099067
2016-07-13,-0.0058496638940441935
2016-07-14,0.0018047411698291372
2016-07-15,0.0012773424208764208
2016-07-16,-0.004837454552884334
2016-07-17,0.01252952100544916
2016-07-18,-0.012259919480812202
2016-07-19,-0.0008648870491157629
2016-07-20,-0.006025359420619903
2016-07-21,-0.0031405083517822155
2016-07-22,-0.02143377747530873
2016-07-23,0.0035557360739528
2016-07-24,0.0017014954763322715
2016-07-25,-0.010014025210161835
2016-07-26,-0.016722320106398427
2016-07-27,-0.0022775714664634763
